ID,trial,trial_type,reported_q,true_q,working_phone
90,16,trial,0.63,0.287227218,0
90,17,trial,0.12,0.332185677,1
90,18,trial,0.05,0.32993054,0
90,19,trial,0.75,0.527547656,0
90,20,trial,0.19,0.633162685,0
90,21,preattentioncheck,0.17,0.630969822,
90,22,attentioncheck,,,1
90,23,trial,0.06,0.622317505,0
90,24,trial,0.6,0.735939283,1
90,25,trial,0.53,0.759289562,1
90,26,trial,0.39,0.658091663,1
90,27,trial,0.33,0.641077131,1
90,28,trial,0.21,0.662150823,1
90,29,trial,0.06,0.649242567,1
90,30,trial,0.03,0.628013316,0
90,31,trial,0.27,0.574790259,0
90,32,trial,0.4,0.395058698,1
90,33,trial,0.59,0.399121088,0
90,34,trial,0.64,0.257897519,1
90,35,trial,0.73,0.198388626,0
90,36,trial,0.57,0.325845358,0
90,37,trial,0.7,0.333485601,0
90,38,trial,0.8,0.445126327,0
90,39,trial,0.95,0.42225835,0
90,40,trial,1,0.372099633,0
90,41,preattentioncheck,1,0.420565902,
90,42,attentioncheck,,,1
90,43,trial,0.68,0.536375689,0
90,44,trial,0.63,0.674530106,1
90,45,trial,0.45,0.774522736,1
90,46,trial,0.32,0.68521045,0
90,47,trial,0.57,0.491191307,0
90,48,trial,0.6,0.460279206,0
90,49,trial,0.7,0.301268249,0
90,50,trial,0.56,0.288733219,0
90,51,trial,0.54,0.299961903,0
90,52,trial,0.67,0.26060409,0
90,53,trial,0.72,0.419882527,1
90,54,trial,0.21,0.369222071,0
90,55,trial,0.4,0.328701467,0
90,56,trial,0.41,0.336496765,0
90,57,trial,0.44,0.386501914,0
90,58,trial,0.55,0.400245139,1
90,59,trial,0.81,0.515009386,0
90,60,trial,0.55,0.403240765,0
90,61,preattentioncheck,0.7,0.426250817,
90,62,attentioncheck,,,0
90,63,trial,0.56,0.382137489,0
90,64,trial,0.61,0.488110497,1
90,65,trial,0.4,0.498491123,1
90,66,trial,0.31,0.672287057,1
90,67,trial,0.18,0.942408918,1
90,68,trial,0.14,0.753436559,0
90,69,trial,0.46,0.535299518,0
90,70,trial,0.53,0.472978632,0
90,71,trial,0.62,0.482319753,0
90,72,trial,0.69,0.405363081,1
90,73,trial,0.49,0.339516377,1
90,74,trial,0.43,0.340196799,0
90,75,trial,0.53,0.333063285,0
90,76,trial,0.62,0.192587371,0
90,77,trial,0.72,0.226866854,0
90,78,trial,0.77,0.277828085,0
90,79,trial,0.83,0.282782363,0
90,80,trial,0.89,0.260061988,0
90,81,preattentioncheck,0.92,0.237012017,
90,82,attentioncheck,,,0
90,83,trial,0.94,0.102681753,0
90,84,trial,0.94,0.0539266,0
90,85,trial,0.96,0.15711657,0
90,86,trial,0.98,0.189019607,1
90,87,trial,0.67,0.207444784,0
90,88,trial,0.54,0.178691766,0
90,89,trial,0.59,0.237764509,0
90,90,trial,0.63,0.159582831,0
90,91,trial,0.66,0.260261597,1
90,92,trial,0.53,0.397228051,1
90,93,trial,0.52,0.445826069,1
90,94,trial,0.46,0.528749816,0
90,95,trial,0.53,0.526274861,1
90,96,trial,0.53,0.748963712,1
90,97,trial,0.44,0.537525326,1
90,98,trial,0.34,0.551075639,0
90,99,trial,0.46,0.489035848,1
90,100,trial,0.16,0.57976102,0
90,101,trial,0.47,0.489924927,0
90,102,trial,0.53,0.532257718,0
90,103,trial,0.58,0.576193175,1
90,104,trial,0.55,0.59010181,1
90,105,preattentioncheck,0.15,0.593289832,
91,0,initialization,0.5,0.5,1
91,1,preattentioncheck,0.69,0.308371724,
91,2,attentioncheck,,,0
91,3,trial,0.77,0.239993321,0
91,4,trial,0.85,0.319686058,0
91,5,trial,0.91,0.524525152,1
91,6,trial,0.66,0.406144028,0
91,7,trial,0.72,0.507912387,1
91,8,trial,0.3,0.43659003,1
91,9,trial,0.15,0.46315081,0
91,10,trial,0.4,0.52097845,0
91,11,trial,0.68,0.67368187,1
91,12,trial,0.42,0.732921065,1
91,13,trial,0.17,0.728091642,1
91,14,trial,0.16,0.744318119,1
91,15,trial,0.21,0.624005585,1
91,16,trial,0.09,0.678405126,1
91,17,trial,0.1,0.588685074,1
91,18,trial,0.12,0.519289278,1
91,19,trial,0.14,0.481364211,1
91,20,trial,0.12,0.479497682,1
91,21,preattentioncheck,0.08,0.710956355,
91,22,attentioncheck,,,1
91,23,trial,0.59,0.595996611,1
91,24,trial,0.44,0.652932968,1
91,25,trial,0.33,0.609999513,1
91,26,trial,0.28,0.602199376,0
91,27,trial,0.45,0.825674885,1
91,28,trial,0.59,0.778247796,0
91,29,trial,0.58,0.829517763,1
91,30,trial,0.59,0.755097444,1
91,31,trial,0.47,0.768283732,1
91,32,trial,0.33,0.904020004,1
91,33,trial,0.27,0.901339144,0
91,34,trial,0.71,0.972152988,1
91,35,trial,0.73,1,1
91,36,trial,0.68,1,1
91,37,trial,0.59,0.874888704,1
91,38,trial,0.46,0.800130146,1
91,39,trial,0.4,0.657854466,1
91,40,trial,0.37,0.650452407,1
91,41,preattentioncheck,0.25,0.667064003,
91,42,attentioncheck,,,1
91,43,trial,0.78,1,1
91,44,trial,0.68,1,1
91,45,trial,0.74,1,1
91,46,trial,0.61,0.827156176,0
91,47,trial,0.91,0.849494899,0
91,48,trial,0.84,1,1
91,49,trial,0.8,0.891395001,1
91,50,trial,0.65,0.969989239,1
91,51,trial,0.66,1,1
91,52,trial,0.56,0.866982622,1
91,53,trial,0.58,0.883381315,1
91,54,trial,0.58,0.947868405,1
91,55,trial,0.56,1,1
91,56,trial,0.52,0.778853227,1
91,57,trial,0.51,0.747482198,0
91,58,trial,0.81,0.792329527,1
91,59,trial,0.77,0.849039211,1
91,60,trial,0.79,1,1
91,61,preattentioncheck,0.74,1,
91,62,attentioncheck,,,1
91,63,trial,0.86,0.947096134,1
91,64,trial,0.76,0.881939616,1
91,65,trial,0.71,0.963099697,1
91,66,trial,0.63,1,1
91,67,trial,0.62,0.81414845,1
91,68,trial,0.59,0.694799119,1
91,69,trial,0.58,0.75257376,1
91,70,trial,0.55,0.7603333,1
91,71,trial,0.2,0.725916455,1
91,72,trial,0.19,0.685118429,1
91,73,trial,0.08,0.78092832,1
91,74,trial,0.07,0.98253271,1
91,75,trial,0.11,0.843874848,0
91,76,trial,0.86,0.899190048,1
91,77,trial,0.85,0.769862504,1
91,78,trial,0.82,0.823107774,1
91,79,trial,0.78,0.840283116,1
91,80,trial,0.77,0.799836635,1
91,81,preattentioncheck,0.71,0.881094056,
91,82,attentioncheck,,,0
91,83,trial,0.85,1,1
91,84,trial,0.84,1,1
91,85,trial,0.82,0.963177095,1
91,86,trial,0.8,0.977488683,1
91,87,trial,0.7,1,1
91,88,trial,0.69,0.9691329,1
91,89,trial,0.75,1,1
91,90,trial,0.43,0.892234646,1
91,91,trial,0.39,0.777874806,1
91,92,trial,0.2,0.795096977,0
91,93,trial,0.91,0.88270119,0
91,94,trial,0.92,0.77703752,1
91,95,trial,0.86,0.940098068,1
91,96,trial,0.86,0.960769565,1
91,97,trial,0.83,1,1
91,98,trial,0.72,1,1
91,99,trial,0.72,1,1
91,100,trial,0.74,0.951972412,1
91,101,trial,0.73,0.9186744,1
91,102,trial,0.59,0.975464495,1
91,103,trial,0.58,0.944618891,1
91,104,trial,0.59,1,1
91,105,preattentioncheck,0.52,0.961229811,
92,0,initialization,0.5,0.5,0
92,1,preattentioncheck,0.54,0.469943678,
92,2,attentioncheck,,,0
92,3,trial,0.54,0.56487002,1
92,4,trial,0.26,0.758193986,1
92,5,trial,0.14,0.821653276,1
92,6,trial,0.06,0.787804308,1
92,7,trial,0.04,0.746571983,1
92,8,trial,0.02,0.904993715,1
92,9,trial,0.68,0.754042952,1
92,10,trial,0.72,0.787343702,1
92,11,trial,0.8,0.75680966,1
92,12,trial,0.85,0.858599683,1
92,13,trial,0.85,0.915220478,1
92,14,trial,0.94,1,1
92,15,trial,0.94,0.897206424,0
92,16,trial,0.9,0.928375996,1
92,17,trial,0.89,0.910737583,1
92,18,trial,0.89,0.726684789,0
92,19,trial,0.86,0.839931414,1
92,20,trial,0.86,0.970353854,1
92,21,preattentioncheck,0.85,1,
92,22,attentioncheck,,,1
92,23,trial,0.85,0.825411145,0
92,24,trial,0.85,0.759604006,1
92,25,trial,0.87,0.782858428,1
92,26,trial,0.87,0.807407025,1
92,27,trial,0.87,0.743420879,1
92,28,trial,0.87,0.813138266,1
92,29,trial,0.87,0.860317866,1
92,30,trial,0.87,0.920655206,1
92,31,trial,0.87,0.80951645,1
92,32,trial,0.87,0.855713692,1
92,33,trial,0.87,0.81051421,1
92,34,trial,0.87,0.899902671,1
92,35,trial,0.87,0.9052174,1
92,36,trial,0.87,1,1
92,37,trial,0.87,0.747213016,1
92,38,trial,0.87,0.838546776,1
92,39,trial,0.87,0.884850388,1
92,40,trial,0.87,0.84129927,1
92,41,preattentioncheck,0.87,0.83767231,
92,42,attentioncheck,,,1
92,43,trial,0.87,0.749273728,1
92,44,trial,0.89,0.655677278,1
92,45,trial,0.89,0.705614972,1
92,46,trial,0.89,0.821591349,1
92,47,trial,0.89,0.79421343,1
92,48,trial,0.89,0.740053664,1
92,49,trial,0.9,0.678948721,1
92,50,trial,0.9,0.774532137,1
92,51,trial,0.9,0.915000626,1
92,52,trial,0.9,1,1
92,53,trial,0.9,1,1
92,54,trial,0.93,0.854020242,1
92,55,trial,0.9,1,1
92,56,trial,0.9,0.95194152,1
92,57,trial,0.9,1,1
92,58,trial,0.9,0.918447462,1
92,59,trial,0.9,1,1
92,60,trial,0.9,0.938244777,1
92,61,preattentioncheck,0.9,0.972212259,
92,62,attentioncheck,,,1
92,63,trial,0.9,0.928191041,1
92,64,trial,0.9,0.872855206,1
92,65,trial,0.9,0.938955084,1
92,66,trial,0.9,0.641084662,0
92,67,trial,0.9,0.772467395,1
92,68,trial,0.9,0.766584056,1
92,69,trial,0.9,0.555520769,1
92,70,trial,0.9,0.499727553,1
92,71,trial,0.9,0.667716858,1
92,72,trial,0.9,0.598264834,1
92,73,trial,0.9,0.690296056,0
92,74,trial,0.9,0.649518039,1
92,75,trial,0.9,0.725977251,0
92,76,trial,0.9,0.745200905,1
92,77,trial,0.9,0.783290518,0
92,78,trial,0.9,0.783644882,1
92,79,trial,0.9,0.836470052,1
92,80,trial,0.9,0.988864487,1
92,81,preattentioncheck,0.9,0.963836486,
92,82,attentioncheck,,,1
92,83,trial,0.9,1,1
92,84,trial,0.9,1,1
92,85,trial,0.9,0.983712941,1
92,86,trial,0.9,0.996724319,1
92,87,trial,0.9,1,1
92,88,trial,0.9,0.937628135,1
92,89,trial,0.9,0.967522891,1
92,90,trial,0.9,1,1
92,91,trial,0.9,1,1
92,92,trial,0.9,0.973134135,1
92,93,trial,0.9,0.824187949,1
92,94,trial,0.9,0.901933866,1
92,95,trial,0.9,0.93283497,1
92,96,trial,0.9,0.921427018,1
92,97,trial,0.9,0.85888954,1
92,98,trial,0.9,0.769901619,0
92,99,trial,0.9,0.705935763,1
92,100,trial,0.9,0.718884084,1
92,101,trial,0.9,0.739903502,0
92,102,trial,0.9,0.698404984,1
92,103,trial,0.9,0.775445157,1
92,104,trial,0.9,0.808600258,1
92,105,preattentioncheck,0.9,0.589446687,
93,0,initialization,0.5,0.5,0
93,1,preattentioncheck,0.5,0.397998716,
93,2,attentioncheck,,,1
93,3,trial,0.75,0.406217734,0
93,4,trial,0.6,0.461567782,1
93,5,trial,0.7,0.535861176,0
93,6,trial,0.55,0.483347312,0
93,7,trial,0.45,0.400480845,1
93,8,trial,0.55,0.420099268,0
93,9,trial,0.5,0.437871488,0
93,10,trial,0.4,0.277005327,0
93,11,trial,0.3,0.226168759,0
93,12,trial,0.1,0.252420587,0
93,13,trial,0,0.324590399,0
93,14,trial,0,0.423967488,0
93,15,trial,0,0.486054622,1
93,16,trial,0.15,0.559836387,1
93,17,trial,0.2,0.4341376,0
93,18,trial,0.2,0.524244569,1
93,19,trial,0.5,0.479488853,0
93,20,trial,0.4,0.457384017,0
93,21,preattentioncheck,0.4,0.47708333,
93,22,attentioncheck,,,1
93,23,trial,0.6,0.673643196,1
93,24,trial,0.7,0.625020853,0
93,25,trial,0.7,0.497059292,0
93,26,trial,0.4,0.497534844,1
93,27,trial,0.6,0.516642267,0
93,28,trial,0.4,0.650679009,1
93,29,trial,0.5,0.599922814,1
93,30,trial,0.5,0.554576302,1
93,31,trial,0.9,0.596545507,1
93,32,trial,0.95,0.552111504,1
93,33,trial,0.95,0.567557851,0
93,34,trial,0.8,0.53537285,1
93,35,trial,0.85,0.429880368,1
93,36,trial,0.85,0.293777975,0
93,37,trial,0.7,0.321132839,0
93,38,trial,0.6,0.248081393,0
93,39,trial,0.05,0.272129329,0
93,40,trial,0.05,0.379278483,1
93,41,preattentioncheck,0.2,0.470689758,
93,42,attentioncheck,,,0
93,43,trial,0.8,0.423381025,0
93,44,trial,0.6,0.296274086,0
93,45,trial,0.3,0.401639968,1
93,46,trial,0.4,0.553561126,0
93,47,trial,0.34,0.461710854,1
93,48,trial,0.6,0.606878793,1
93,49,trial,0.9,0.413274897,0
93,50,trial,0.4,0.461095127,0
93,51,trial,0.15,0.382889648,0
93,52,trial,0.05,0.370179309,0
93,53,trial,0.05,0.298845282,0
93,54,trial,0.05,0.401704709,0
93,55,trial,0.05,0.124505318,0
93,56,trial,0.05,0.275863932,0
93,57,trial,0.05,0.122521304,1
93,58,trial,0.1,0,0
93,59,trial,0.1,0.064238076,0
93,60,trial,0.1,0.047203814,0
93,61,preattentioncheck,0.05,0.056666798,
93,62,attentioncheck,,,0
93,63,trial,0.05,0,0
93,64,trial,0.05,0,0
93,65,trial,0.05,0.019708586,0
93,66,trial,0.05,0,0
93,67,trial,0.05,0,0
93,68,trial,0.05,0,0
93,69,trial,0.05,0,0
93,70,trial,0.05,0.010532467,0
93,71,trial,0.05,0,0
93,72,trial,0.05,0.058301695,0
93,73,trial,0.05,0,0
93,74,trial,0.05,0.004656352,0
93,75,trial,0.05,0,0
93,76,trial,0.05,0,0
93,77,trial,0.05,0.189202624,0
93,78,trial,0.05,0,0
93,79,trial,0.05,0,0
93,80,trial,0.05,0.16218846,0
93,81,preattentioncheck,0.05,0.04180285,
93,82,attentioncheck,,,0
93,83,trial,0.05,0.025601915,0
93,84,trial,0.05,0,0
93,85,trial,0.05,0.07886286,1
93,86,trial,0.1,0,0
93,87,trial,0.1,0,0
93,88,trial,0.1,0,0
93,89,trial,0.05,0.04497691,0
93,90,trial,0.05,0.119573107,0
93,91,trial,0.05,0.084627937,0
93,92,trial,0.05,0,0
93,93,trial,0.05,0.009115696,0
93,94,trial,0.05,0.060767817,0
93,95,trial,0.05,0,0
93,96,trial,0.05,0,0
93,97,trial,0.05,0.195138682,0
93,98,trial,0.05,0.177393581,0
93,99,trial,0.05,0.156726192,0
93,100,trial,0.05,0.350725724,0
93,101,trial,0.05,0.315444604,0
93,102,trial,0.05,0.300207391,0
93,103,trial,0.05,0.183952167,0
93,104,trial,0.05,0.245878689,1
93,105,preattentioncheck,0.1,0.262277639,
94,0,initialization,0.5,0.5,1
94,1,preattentioncheck,0.5,0.842662448,
94,2,attentioncheck,,,1
94,3,trial,0.5,0.751906856,1
94,4,trial,0.67,0.556533316,0
94,5,trial,0.5,0.536817971,0
94,6,trial,0.4,0.505470609,1
94,7,trial,0.5,0.54218201,1
94,8,trial,0.55,0.689808719,1
94,9,trial,0.6,0.915054468,1
94,10,trial,0.65,0.89043391,1
94,11,trial,0.69,0.573470677,0
94,12,trial,0.65,0.63328956,1
94,13,trial,0.69,0.570084163,1
94,14,trial,0.72,0.489626656,1
94,15,trial,0.75,0.470607682,1
94,16,trial,0.78,0.474919377,0
94,17,trial,0.75,0.391100976,0
94,18,trial,0.67,0.546024946,0
94,19,trial,0.65,0.697552386,1
94,20,trial,0.69,0.635603955,1
94,21,preattentioncheck,0.72,0.561261251,
94,22,attentioncheck,,,0
94,23,trial,0.69,0.482737438,0
94,24,trial,0.65,0.337956775,1
94,25,trial,0.69,0.438231224,1
94,26,trial,0.72,0.331997119,1
94,27,trial,0.75,0.190186517,0
94,28,trial,0.7,0.208817406,0
94,29,trial,0.65,0.112475315,0
94,30,trial,0.6,0.154878274,1
94,31,trial,0.65,0.215260835,1
94,32,trial,0.7,0.280767307,0
94,33,trial,0.65,0.304129905,0
94,34,trial,0.6,0.438222307,0
94,35,trial,0.55,0.569204741,0
94,36,trial,0.5,0.419048289,0
94,37,trial,0.45,0.518773913,1
94,38,trial,0.5,0.696180988,0
94,39,trial,0.45,0.681417957,1
94,40,trial,0.5,0.766225443,1
94,41,preattentioncheck,0.55,0.690813466,
94,42,attentioncheck,,,1
94,43,trial,0.65,0.96902581,1
94,44,trial,0.7,0.971829163,1
94,45,trial,0.73,1,1
94,46,trial,0.76,0.93273331,1
94,47,trial,0.79,1,1
94,48,trial,0.82,1,1
94,49,trial,0.85,0.927230083,1
94,50,trial,0.87,0.669968473,1
94,51,trial,0.89,0.661270903,0
94,52,trial,0.86,0.601609878,0
94,53,trial,0.77,0.476575335,0
94,54,trial,0.75,0.426664594,0
94,55,trial,0.67,0.329745451,1
94,56,trial,0.72,0.394852086,1
94,57,trial,0.76,0.431293224,0
94,58,trial,0.7,0.382745666,0
94,59,trial,0.65,0.363320647,1
94,60,trial,0.7,0.434778347,0
94,61,preattentioncheck,0.65,0.424051761,
94,62,attentioncheck,,,1
94,63,trial,0.65,0.501774351,0
94,64,trial,0.6,0.464689248,1
94,65,trial,0.7,0.432981291,1
94,66,trial,0.73,0.496585584,1
94,67,trial,0.76,0.47738038,0
94,68,trial,0.72,0.425021665,0
94,69,trial,0.67,0.482925844,1
94,70,trial,0.72,0.39906254,0
94,71,trial,0.67,0.348239313,1
94,72,trial,0.7,0.425117207,0
94,73,trial,0.65,0.531527546,0
94,74,trial,0.63,0.803152265,0
94,75,trial,0.57,0.880441462,1
94,76,trial,0.63,0.710707936,1
94,77,trial,0.67,0.740281423,0
94,78,trial,0.63,0.732816711,1
94,79,trial,0.66,0.595040841,1
94,80,trial,0.7,0.632687508,0
94,81,preattentioncheck,0.65,0.548505776,
94,82,attentioncheck,,,1
94,83,trial,0.65,0.351401489,0
94,84,trial,0.6,0.386129755,0
94,85,trial,0.55,0.378856359,0
94,86,trial,0.5,0.240598062,1
94,87,trial,0.55,0.254916911,1
94,88,trial,0.6,0.081914261,0
94,89,trial,0.55,0.017844276,0
94,90,trial,0.5,0,0
94,91,trial,0.45,0.074042856,1
94,92,trial,0.5,0.01238497,0
94,93,trial,0.45,0,0
94,94,trial,0.4,0.088404948,0
94,95,trial,0.35,0.026912532,0
94,96,trial,0.3,0,0
94,97,trial,0.25,0,0
94,98,trial,0.2,0.040517018,0
94,99,trial,0.17,0.002652897,0
94,100,trial,0.15,0.083577678,0
94,101,trial,0.13,0.160916956,0
94,102,trial,0.11,0.018210359,0
94,103,trial,0.09,0.111518229,1
94,104,trial,0.12,0.390780418,0
94,105,preattentioncheck,0.1,0.439030495,
95,0,initialization,0.5,0.5,0
95,1,preattentioncheck,0.76,0.431416664,
95,2,attentioncheck,,,1
95,3,trial,0.6,0.592870906,1
95,4,trial,0.74,0.674579299,1
95,5,trial,0.54,0.769836557,1
95,6,trial,0.66,0.779513523,0
95,7,trial,0.82,0.780522401,0
95,8,trial,0.4,0.884868392,1
95,9,trial,0.71,0.796488657,1
95,10,trial,0.83,0.658151309,0
95,11,trial,0.3,0.632049242,0
95,12,trial,0.64,0.497932113,0
95,13,trial,0.46,0.415272378,1
95,14,trial,0.56,0.265084497,0
95,15,trial,0.72,0.286889365,0
95,16,trial,0.41,0.371284966,0
95,17,trial,0.46,0.309201355,0
95,18,trial,0.37,0.22308188,0
95,19,trial,0.33,0.128100033,0
95,20,trial,0.31,0.123609125,0
95,21,preattentioncheck,0.27,0.25797679,
95,22,attentioncheck,,,0
95,23,trial,0.25,0.262709764,0
95,24,trial,0.23,0.368519205,0
95,25,trial,0.2,0.318321038,0
95,26,trial,0.17,0.325950731,0
95,27,trial,0.15,0.212469836,0
95,28,trial,0.2,0.235972203,0
95,29,trial,0.14,0.23469728,1
95,30,trial,0.5,0.354573197,1
95,31,trial,0.55,0.477480503,1
95,32,trial,0.6,0.527016214,0
95,33,trial,0.4,0.529730962,1
95,34,trial,0.55,0.669466413,1
95,35,trial,0.52,0.656284591,1
95,36,trial,0.63,0.682997506,0
95,37,trial,0.45,0.781030862,1
95,38,trial,0.6,0.780821091,1
95,39,trial,0.67,0.636428442,0
95,40,trial,0.5,0.717060203,1
95,41,preattentioncheck,0.57,0.495086213,
95,42,attentioncheck,,,1
95,43,trial,0.68,0.116546571,0
95,44,trial,0.53,0.155522469,0
95,45,trial,0.43,0.146602333,0
95,46,trial,0.39,0.119009135,0
95,47,trial,0.35,0.1085599,0
95,48,trial,0.33,0.128403949,1
95,49,trial,0.47,0.194001797,0
95,50,trial,0.43,0.140095059,0
95,51,trial,0.4,0.085958929,0
95,52,trial,0.37,0.083681479,0
95,53,trial,0.33,0.068127293,0
95,54,trial,0.3,0,0
95,55,trial,0.26,0,0
95,56,trial,0.23,0,0
95,57,trial,0.2,0,0
95,58,trial,0.18,0,0
95,59,trial,0.16,0.01275717,0
95,60,trial,0.14,0,0
95,61,preattentioncheck,0.13,0.04942857,
95,62,attentioncheck,,,0
95,63,trial,0.12,0,0
95,64,trial,0.15,0,0
95,65,trial,0.23,0,0
95,66,trial,0.1,0,0
95,67,trial,0.12,0,0
95,68,trial,0.09,0,0
95,69,trial,0.13,0,0
95,70,trial,0.17,0,0
95,71,trial,0.09,0.107686434,0
95,72,trial,0.06,0.182421924,0
95,73,trial,0.11,0.124549764,0
95,74,trial,0.13,0.157157996,0
95,75,trial,0.09,0.041800234,0
95,76,trial,0.16,0.0009543,0
95,77,trial,0.14,0.014610904,0
95,78,trial,0.11,0.097637189,0
95,79,trial,0.14,0.152366421,0
95,80,trial,0.13,0.020155824,0
95,81,preattentioncheck,0.12,0.01643053,
95,82,attentioncheck,,,0
95,83,trial,0.17,0.157806125,0
95,84,trial,0.2,0.19155266,0
95,85,trial,0.1,0.376056499,0
95,86,trial,0.08,0.483328667,1
95,87,trial,0.24,0.492844521,0
95,88,trial,0.21,0.354608037,0
95,89,trial,0.19,0.293685288,0
95,90,trial,0.18,0.407217964,1
95,91,trial,0.4,0.545488764,1
95,92,trial,0.55,0.53094551,1
95,93,trial,0.59,0.524469479,1
95,94,trial,0.62,0.385866477,0
95,95,trial,0.57,0.550185629,0
95,96,trial,0.46,0.56037634,0
95,97,trial,0.42,0.555941191,1
95,98,trial,0.53,0.779961156,1
95,99,trial,0.59,0.765722268,1
95,100,trial,0.63,0.687516954,0
95,101,trial,0.52,0.798827973,1
95,102,trial,0.58,0.818012045,1
95,103,trial,0.64,0.708473626,1
95,104,trial,0.68,0.681645676,1
95,105,preattentioncheck,0.71,0.700354451,
96,0,initialization,0.5,0.5,1
96,1,preattentioncheck,0.56,0.264811532,
96,2,attentioncheck,,,0
96,3,trial,0.39,0,0
96,4,trial,0.48,0,0
96,5,trial,0.36,0,0
96,6,trial,0.18,0,0
96,7,trial,0.1,0,0
96,8,trial,0.13,0.014206222,0
96,9,trial,0.1,0,0
96,10,trial,0.12,0,0
96,11,trial,0.1,0,0
96,12,trial,0.08,0.065561782,0
96,13,trial,0.08,0.217934401,0
96,14,trial,0.07,0.190152262,0
96,15,trial,0.07,0.246147892,0
96,16,trial,0.06,0.174896427,0
96,17,trial,0.03,0.262648158,0
96,18,trial,0.06,0.15532922,0
96,19,trial,0.06,0.158742085,1
96,20,trial,0.15,0.188043092,1
96,21,preattentioncheck,0.41,0,
96,22,attentioncheck,,,0
96,23,trial,0.43,0.175750641,0
96,24,trial,0.28,0.118058145,0
96,25,trial,0.25,0.1049377,0
96,26,trial,0.15,0.260196702,0
96,27,trial,0.13,0.212756623,0
96,28,trial,0.13,0.131987776,0
96,29,trial,0.1,0.206459252,0
96,30,trial,0.13,0.445429173,1
96,31,trial,0.41,0.535269461,0
96,32,trial,0.28,0.424836232,1
96,33,trial,0.57,0.362678268,0
96,34,trial,0.43,0.448528102,0
96,35,trial,0.41,0.232226194,0
96,36,trial,0.29,0.16111774,0
96,37,trial,0.25,0.069420685,0
96,38,trial,0.24,0,0
96,39,trial,0.21,0.072370855,0
96,40,trial,0.27,0.037645652,0
96,41,preattentioncheck,0.2,0.212466913,
96,42,attentioncheck,,,1
96,43,trial,0.55,0.49707737,1
96,44,trial,0.41,0.586495703,1
96,45,trial,0.46,0.676253431,1
96,46,trial,0.63,0.705375183,1
96,47,trial,0.67,0.638013199,0
96,48,trial,0.54,0.624485676,1
96,49,trial,0.68,0.548925237,0
96,50,trial,0.54,0.622242944,0
96,51,trial,0.41,0.622595755,0
96,52,trial,0.33,0.627220366,1
96,53,trial,0.42,0.911977202,1
96,54,trial,0.57,0.90000684,1
96,55,trial,0.65,0.861277355,1
96,56,trial,0.65,0.866258647,1
96,57,trial,0.74,0.938296514,1
96,58,trial,0.83,1,1
96,59,trial,0.87,1,1
96,60,trial,0.81,1,1
96,61,preattentioncheck,0.87,1,
96,62,attentioncheck,,,1
96,63,trial,0.91,0.939702494,1
96,64,trial,0.83,0.965191173,1
96,65,trial,0.92,0.875332622,0
96,66,trial,0.74,0.888437767,1
96,67,trial,0.82,1,1
96,68,trial,0.83,1,1
96,69,trial,0.82,1,1
96,70,trial,0.85,1,1
96,71,trial,0.83,1,1
96,72,trial,0.83,0.730644942,1
96,73,trial,0.86,0.705546521,0
96,74,trial,0.79,0.683264861,1
96,75,trial,0.84,0.647151812,0
96,76,trial,0.72,0.602868663,1
96,77,trial,0.68,0.495853833,0
96,78,trial,0.63,0.544412574,1
96,79,trial,0.62,0.584013712,0
96,80,trial,0.53,0.505525003,1
96,81,preattentioncheck,0.55,0.530766891,
96,82,attentioncheck,,,1
96,83,trial,0.6,0.239149787,1
96,84,trial,0.68,0.079034666,0
96,85,trial,0.6,0.008824532,0
96,86,trial,0.33,0,0
96,87,trial,0.43,0.004257944,0
96,88,trial,0.44,0,0
96,89,trial,0.32,0,0
96,90,trial,0.33,0,0
96,91,trial,0.28,0.068200228,0
96,92,trial,0.25,0.002870243,0
96,93,trial,0.34,0,0
96,94,trial,0.28,0,0
96,95,trial,0.27,0,0
96,96,trial,0.32,0.139713184,0
96,97,trial,0.17,0.180367867,0
96,98,trial,0.27,0.180862356,0
96,99,trial,0.24,0.267537268,1
96,100,trial,0.24,0.269987912,0
96,101,trial,0.15,0.376088728,1
96,102,trial,0.2,0.31628091,0
96,103,trial,0.17,0.360986151,0
96,104,trial,0.24,0.250098166,0
96,105,preattentioncheck,0.19,0.284068141,
97,0,initialization,0.5,0.5,0
97,1,preattentioncheck,0.74,0.338945133,
97,2,attentioncheck,,,1
97,3,trial,1,0.731417763,1
97,4,trial,1,0.709084509,1
97,5,trial,1,0.820550147,0
97,6,trial,0.59,0.657056877,1
97,7,trial,0.79,0.658206174,1
97,8,trial,0.84,0.591765517,0
97,9,trial,0.74,0.555800892,1
97,10,trial,0.74,0.429358228,0
97,11,trial,0.65,0.400887153,1
97,12,trial,0.69,0.546747893,1
97,13,trial,0.73,0.677873168,1
97,14,trial,0.76,0.746383974,0
97,15,trial,0.72,0.784168228,1
97,16,trial,0.72,0.909157349,1
97,17,trial,0.74,0.855088475,0
97,18,trial,0.69,0.931975347,1
97,19,trial,0.71,0.920634924,1
97,20,trial,0.73,0.834833869,0
97,21,preattentioncheck,0.69,0.855682769,
97,22,attentioncheck,,,1
97,23,trial,0.75,0.76121121,0
97,24,trial,0.69,0.461802672,0
97,25,trial,0.65,0.539294721,1
97,26,trial,0.69,0.508382334,0
97,27,trial,0.67,0.472881173,1
97,28,trial,0.69,0.282889131,0
97,29,trial,0.67,0.154815706,0
